uuid,申請年度,項次,業者名稱,電廠名稱,施工取得日期,土地面積,裝置容量,縣市,鄉鎮區,地段,地號
66b2851a-0274-4c92-a46c-44a04d745839,111,68,天英能源股份有限公司,天英第五期(第四階段)太陽能電廠,111/08/23,13484.29,2239.56,台南市,七股區,七股段,368-3
e3e0e9bc-eb90-4405-a72d-2533318de219,111,68,天英能源股份有限公司,天英第五期(第四階段)太陽能電廠,111/08/23,13484.29,2239.56,台南市,七股區,三聖段,1924
e6419730-97d9-4cd9-a342-3419a6e2aa6a,111,68,天英能源股份有限公司,天英第五期(第四階段)太陽能電廠,111/08/23,13484.29,2239.56,台南市,七股區,三聖段,1926
a78a85d0-e152-47d7-b81e-dfe4267433b8,111,68,天英能源股份有限公司,天英第五期(第四階段)太陽能電廠,111/08/23,13484.29,2239.56,台南市,七股區,三聖段,1927
5fe66946-f61f-4f30-9861-58fe91466a9d,111,69,雪芙股份有限公司,北門玉港一號太陽光電發電廠,111/07/14,7492.91,811.92,台南市,北門區,玉港段,352
8e8e9a0c-e571-4b2e-8d87-84f427e5cdc5,111,70,昱鼎電業股份有限公司,台中捷運北屯機廠太陽光電發電設備,111/08/03,189753.35,2908.7,台中市,北屯區,溝背段,34
3a20e6e6-c433-4a43-8615-627dad63229e,111,70,昱鼎電業股份有限公司,台中捷運北屯機廠太陽光電發電設備,111/08/03,189753.35,2908.7,台中市,北屯區,溝背段,64
a8c12e21-8068-4aed-a35d-4bb8da0b26ac,111,70,昱鼎電業股份有限公司,台中捷運北屯機廠太陽光電發電設備,111/08/03,189753.35,2908.7,台中市,北屯區,溝背段,104
cf8b4955-0eef-4639-acd6-f3a58581f66f,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,335-3
f0648169-f3bb-45d0-a0a4-f2624bcad020,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,336-1
6ac88321-1321-483d-af23-a26cff945328,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,336-2
1ee77352-1fba-498f-b39f-968b0c0b5b42,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,336-3
e9f2c992-5330-4b53-8cf1-567dd496bca2,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,336-4
147b3e3d-abda-4493-9be5-96d731c8392b,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,336-5
c95d6c85-a2eb-4648-a2ce-8cc45ef17bd8,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,336-6
f96c1cb3-3ac8-40eb-b54b-2faa4ae105e2,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,336-14
5f14c887-1f51-4a8a-9eaf-281d3fee961f,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,336-7
c9989829-7563-4092-9a91-8404ab509834,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,336-8
3ec52cf7-588a-4df1-a9e7-e58f30ccc897,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,337-3
f4f36041-1150-4828-8a9d-fac606e807d8,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,337-4
3c309ffb-6537-4f96-947b-6a00e28bb520,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,337-5
c4c231b0-47b5-41f7-8d5f-ce44df012839,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,337-6
95bb1cfe-d80f-4306-aba2-7ca94ec919f9,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,337-7
d078dceb-3875-4d69-a04b-f37bc396761c,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,337-53
e4bf237d-45ee-4511-834a-e7fee5d71b0f,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,337-54
3a0ca440-3e9e-43b3-889a-b7cc59d93b5a,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,337-8
89ca6d1d-5a4b-4d1f-9b98-154611a582f6,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,337-9
c3c7f42d-5452-4d46-8065-88fcd9071308,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,337-12
e1fa9241-6b22-4dcf-9040-bb76e503964d,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,337-13
7067e3c8-cb1d-4ea7-b8f5-bb012307e379,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,337-18
4bdcc9b9-6ac4-40fd-8bca-178c1fa63bc9,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,337-19
29acb141-916b-4123-b54a-0ed827023d65,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,344-3
9720c129-806c-4b7c-8b42-78086de0448e,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,344-4
e4559fa8-70db-4ccd-8dac-469ee1c7a98f,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,344-5
efb84783-5b6a-432c-af04-71719440ff60,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,343-3
54343537-e2c5-49e8-8cc9-a48b0f8d66b3,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,344-8
af1179be-bd21-441a-9197-ec0ffccadf31,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,345
373db904-5e30-4b98-ae2e-6f6ef1316034,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,345-4
a293108c-4f08-4d76-8891-79094b89a2bd,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,345-5
b7bf5964-2d64-4baa-99ae-1fc0514a57cb,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,345-6
06265f91-2fd4-4b22-ae4f-d63447f3b1a4,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,345-7
31fe0605-2e29-4039-ab63-c99a43e4a680,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,345-10
30d5a553-701b-4e70-85cb-fd5ce648c688,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,345-12
51d3bfc7-e3d1-4aba-ac46-09a468df3505,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,345-8
54c81509-1c66-4ddf-add4-e557fe7739c6,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,345-9
a8d68a68-ad8a-4daf-b7ff-f6fc05ee0915,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,345-11
45030671-de98-4698-9b63-b195eda791fa,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,345-13
8c3719d1-817b-4b41-80a3-9b7b160715a3,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,345-14
27732584-a65d-4043-bdba-6698bf836f0e,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,345-15
04c582a0-8df3-45d7-b19a-825e556de2b9,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,345-16
20879b8f-fefe-4f5d-8c25-753f3ee3c441,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,345-18
c9b7a022-fcf8-4fcd-8152-2c74d4bad2ed,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,345-19
4316decb-56ed-4ef7-87c2-2949b7955479,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,345-20
304fdcfb-d968-4004-9b75-88cfc3d9cdb0,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,345-22
97d6ccc2-e801-4f3e-8c25-4308b5f8be33,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,367
266479b7-2988-46ad-8329-6e6a51d76d00,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,371
51af1e8d-2c30-45d1-b241-51dae938acc2,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,371-1
555d256a-7296-49e8-8e28-e6990f018ec2,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,372
e0850ffb-0f36-4ed9-b3e2-294b531b1465,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,374
797edbb1-9b93-41b2-a191-552db2ab71df,111,71,永堯能源股份有限公司,彰化縣大城鄉永堯一期太陽光電發電廠,"111/07/29
112/03/10同意下修",126336,13264.155,彰化縣,大城鄉,三塊厝段,374-5
97bf9baa-a816-4180-bd7e-13e683df095b,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,雙鳳段,299
3dc8ce04-1a1f-46ea-bf2b-6d848bdb37df,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,雙鳳段,300
40ab50a2-f076-4a6e-8d5f-25c3ee8a4fa5,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,雙鳳段,301
2b0920ac-6ee6-4f7f-a02c-6794eae28af6,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,雙鳳段,302
f1756fdd-2d8a-4af5-8056-f1c1655447b1,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,雙鳳段,303
90769395-205c-4058-b7c0-1d65e838a220,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,雙鳳段,304
811ccad4-9f99-45f4-8c97-7428ab46077c,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,雙鳳段,331
a003b2c5-8cc1-44b2-a4ef-4149cf36d2c8,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,雙鳳段,332
7ee0e321-39d0-46ed-978b-86e12a6a5ce2,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,雙鳳段,333
996b2bc5-67bc-4e7d-bfe8-50f5a56e6c8a,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,雙鳳段,334
b788960d-ec2b-45f8-abb2-e2210885eb0b,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,雙鳳段,335
aa8b6251-7490-44c5-b14f-aed7830ef282,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,雙鳳段,336
4ad2157f-beaf-4bf5-9976-2e842298caa7,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,雙鳳段,382
a9b92248-65c7-4cc2-9fc3-48d3fe59adc1,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,雙鳳段,383
66d802fe-da33-4acd-bb78-68c1286a1a1f,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,雙鳳段,384
8c84c602-fc1a-45d6-a82d-55591eedc8c0,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,雙鳳段,385
ffde64bf-a630-4b44-a28e-d9fde4716102,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,雙鳳段,386
ae7f1a1f-87ec-4946-9073-64c0f5c1f156,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,雙鳳段,387
9fb84eec-1dd9-4c6e-8862-cf4a09738c1b,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,雙鳳段,388
05741215-5fa5-4f4e-8f46-abc21062b1bc,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,雙鳳段,392
45993697-5eff-4bcd-a1a6-2244a6ad4ca4,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,雙鳳段,400
b30bff17-a182-4012-b7e4-0eff6dcbc7eb,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,雙鳳段,404
c2dffeaf-e436-415d-bd73-38d3ab9a5509,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,451
d96c2c58-041b-46de-a79d-209b0a860744,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,453
50b45ecf-6ed2-45e8-82e5-e31dce7bb4ce,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,454
21bc5478-8d72-48e1-90d5-2969c657d5ef,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,458
05a914bf-cece-42d5-bc99-ec3a6fbfeffb,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,461
b0e3b6f0-e0da-46b8-bb85-ebd67f2325cb,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,462
705a28d9-5aab-4379-8b83-68f3088fd292,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,463
88a8161d-a749-4789-b813-05db6519d7fd,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,464
952675a0-b2a3-4c38-90fc-2bfa2db846ae,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,465
a8e4f034-ffee-45ae-a21a-0db4710b1c34,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,466
84dfa2a2-e307-44ee-947e-2dd2dbc4d9b3,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,467
8d4917ff-1868-4468-9984-b8d376bf213f,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,468
f440c1ca-c3b8-44b0-9c4d-1b0bfe492370,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,469
b266aeba-060a-4daf-b560-252b4fcf3da0,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,470
d9f81ba9-18cb-4e09-ada2-57c00f3d01c2,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,471
33c71de1-e02c-45b6-bba9-6cfd93346b78,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,472
248e6db2-335b-4a63-9438-983daee3d7b3,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,473
37ae7364-c2e6-46de-aa1c-148a90c41337,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,474
5a6686f6-760e-4ea0-98ae-32672438174e,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,475
d76244aa-1ffc-463e-8022-ec1bd1359d16,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,476
8ee476d5-caab-4ddf-bf25-c4056f782bc9,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,477
751f600b-7dcd-43ed-a3be-0664848b6687,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,478
dcf75952-dd23-461e-beea-d32ca36b1a0d,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,479
70406a63-327e-43b5-9b71-b46395f90d9e,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,480
73958fef-2f0c-417a-adf5-b48f34066927,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,481
0a5cb2bc-d2f3-4c2e-b37f-6fe9bc4619f4,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,482
06e69cb5-b65a-44c9-9741-3ef475eb4f25,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,483
0d6fa007-e1b3-4e3b-ae5f-653cc5ac8139,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,484
74bd656c-746b-4147-a3ff-268986c7420c,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,485
c6d7f3d6-eb74-440c-a1cd-c0b06b965d45,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,486
b6cfa097-2ff4-45fb-9383-4ec6726a1f74,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,487
cc1cfa4e-dcb1-4fee-be11-258e7c7a93a3,111,73,同陽能源股份有限公司,臺北大眾捷運股份有限公司-新莊機廠屋頂型太陽光電發電系統,111/07/14,65240.91,3599.64,新北市,新莊區,青山段,549
79f9732a-883d-465c-b68f-f48b071d6f6d,111,74,日運綠能股份有限公司,日運七股太陽光電發電系統工程(第一期)(地面型),111/08/03,520020.5,15356.715,台南市,七股區,下山子寮段,368
99c69c8d-6657-4d54-8b6c-5148429f0c9f,111,74,日運綠能股份有限公司,日運七股太陽光電發電系統工程(第一期)(地面型),111/08/03,520020.5,15356.715,台南市,七股區,下山子寮段,368-1
4ac74e38-3369-412b-a3e6-1cd26ba67afc,111,74,日運綠能股份有限公司,日運七股太陽光電發電系統工程(第一期)(地面型),111/08/03,520020.5,15356.715,台南市,七股區,下山子寮段,368-2
ae7c87f3-a5a5-44c1-9c74-eb5cc05bbce5,111,74,日運綠能股份有限公司,日運七股太陽光電發電系統工程(第一期)(地面型),111/08/03,520020.5,15356.715,台南市,七股區,下山子寮段,368-3
c99cace6-5209-446b-ac0c-f4ea9ba8103a,111,74,日運綠能股份有限公司,日運七股太陽光電發電系統工程(第一期)(地面型),111/08/03,520020.5,15356.715,台南市,七股區,下山子寮段,368-4
feb65d0e-09e5-4393-9901-e437b224596f,111,74,日運綠能股份有限公司,日運七股太陽光電發電系統工程(第一期)(地面型),111/08/03,520020.5,15356.715,台南市,七股區,下山子寮段,368-5
dcb389af-581b-4742-b071-58a946187bf3,111,74,日運綠能股份有限公司,日運七股太陽光電發電系統工程(第一期)(地面型),111/08/03,520020.5,15356.715,台南市,七股區,下山子寮段,368-6
10ee4802-c5b4-460f-b7b6-fdf7be232c2b,111,74,日運綠能股份有限公司,日運七股太陽光電發電系統工程(第一期)(地面型),111/08/03,520020.5,15356.715,台南市,七股區,下山子寮段,368-7
24c3b312-6cde-4273-9de3-e9fe19558473,111,74,日運綠能股份有限公司,日運七股太陽光電發電系統工程(第一期)(地面型),111/08/03,520020.5,15356.715,台南市,七股區,下山子寮段,368-8
86f0bf55-a851-4dd6-b55a-32ddaf2a4736,111,74,日運綠能股份有限公司,日運七股太陽光電發電系統工程(第一期)(地面型),111/08/03,520020.5,15356.715,台南市,七股區,下山子寮段,368-9
