申請年度,項次,業者名稱,電廠名稱,施工取得日期,土地面積,裝置容量,縣市,鄉鎮區,地段,地號
110,62,昱昶能源有限公司,昱昶能源第一期太陽光電發電廠(第三階段),111/09/28,"114,728.000","15,705.900",雲林縣,口湖鄉,下崙段,997-103
110,62,昱昶能源有限公司,昱昶能源第一期太陽光電發電廠(第三階段),111/09/28,"114,728.000","15,705.900",雲林縣,口湖鄉,下崙段,997-106
110,62,昱昶能源有限公司,昱昶能源第一期太陽光電發電廠(第三階段),111/09/28,"114,728.000","15,705.900",雲林縣,口湖鄉,下崙段,1005
110,62,昱昶能源有限公司,昱昶能源第一期太陽光電發電廠(第三階段),111/09/28,"114,728.000","15,705.900",雲林縣,口湖鄉,下崙段,1005-1
110,62,昱昶能源有限公司,昱昶能源第一期太陽光電發電廠(第三階段),111/09/28,"114,728.000","15,705.900",雲林縣,口湖鄉,下崙段,1005-2
110,62,昱昶能源有限公司,昱昶能源第一期太陽光電發電廠(第三階段),111/09/28,"114,728.000","15,705.900",雲林縣,口湖鄉,下崙段,1006-3
110,62,昱昶能源有限公司,昱昶能源第一期太陽光電發電廠(第三階段),111/09/28,"114,728.000","15,705.900",雲林縣,口湖鄉,下崙段,1006-6
110,62,昱昶能源有限公司,昱昶能源第一期太陽光電發電廠(第三階段),111/09/28,"114,728.000","15,705.900",雲林縣,口湖鄉,下崙段,1007-3
110,62,昱昶能源有限公司,昱昶能源第一期太陽光電發電廠(第三階段),111/09/28,"114,728.000","15,705.900",雲林縣,口湖鄉,下崙段,1007-4
110,62,昱昶能源有限公司,昱昶能源第一期太陽光電發電廠(第三階段),111/09/28,"114,728.000","15,705.900",雲林縣,口湖鄉,下崙段,1007-5
110,62,昱昶能源有限公司,昱昶能源第一期太陽光電發電廠(第三階段),111/09/28,"114,728.000","15,705.900",雲林縣,口湖鄉,下崙段,1008-3
110,62,昱昶能源有限公司,昱昶能源第一期太陽光電發電廠(第三階段),111/09/28,"114,728.000","15,705.900",雲林縣,口湖鄉,下崙段,1010-3
110,62,昱昶能源有限公司,昱昶能源第一期太陽光電發電廠(第三階段),111/09/28,"114,728.000","15,705.900",雲林縣,口湖鄉,下崙段,1010
110,62,昱昶能源有限公司,昱昶能源第一期太陽光電發電廠(第三階段),111/09/28,"114,728.000","15,705.900",雲林縣,口湖鄉,下崙段,1007-2
110,62,昱昶能源有限公司,昱昶能源第一期太陽光電發電廠(第三階段),111/09/28,"114,728.000","15,705.900",雲林縣,口湖鄉,下崙段,1576
110,63,昱昶能源有限公司,昱昶能源第二期太陽光電發電廠(第二階段),111/09/28,"14,217.000","1,879.200",雲林縣,四湖鄉,三條崙段溪崙小段,80
110,63,昱昶能源有限公司,昱昶能源第二期太陽光電發電廠(第二階段),111/09/28,"14,217.000","1,879.200",雲林縣,四湖鄉,三條崙段溪崙小段,81
110,63,昱昶能源有限公司,昱昶能源第二期太陽光電發電廠(第二階段),111/09/28,"14,217.000","1,879.200",雲林縣,四湖鄉,萡子寮段,160-5
110,63,昱昶能源有限公司,昱昶能源第二期太陽光電發電廠(第二階段),111/09/28,"14,217.000","1,879.200",雲林縣,四湖鄉,萡子寮段,180
110,63,昱昶能源有限公司,昱昶能源第二期太陽光電發電廠(第二階段),111/09/28,"14,217.000","1,879.200",雲林縣,口湖鄉,下崙段,934-1
110,63,昱昶能源有限公司,昱昶能源第二期太陽光電發電廠(第二階段),111/09/28,"14,217.000","1,879.200",雲林縣,口湖鄉,下崙段,940-44
110,63,昱昶能源有限公司,昱昶能源第二期太陽光電發電廠(第二階段),111/09/28,"14,217.000","1,879.200",雲林縣,口湖鄉,下崙段,1563
110,63,昱昶能源有限公司,昱昶能源第二期太陽光電發電廠(第二階段),111/09/28,"14,217.000","1,879.200",雲林縣,口湖鄉,下崙段,1585
110,64,吉瑞電業股份有限公司,吉瑞_斗六二號,111/02/15,"3,514,239.000","2,655.440",雲林縣,斗六市,梅林西段,138
110,64,吉瑞電業股份有限公司,吉瑞_斗六二號,111/02/15,"3,514,239.000","2,655.440",雲林縣,斗六市,梅林西段,792
110,64,吉瑞電業股份有限公司,吉瑞_斗六二號,111/02/15,"3,514,239.000","2,655.440",屏東縣,里港鄉,瀰力肚段,16-24
110,64,吉瑞電業股份有限公司,吉瑞_斗六二號,111/02/15,"3,514,239.000","2,655.440",屏東縣,里港鄉,瀰力肚段,16-43
110,64,吉瑞電業股份有限公司,吉瑞_斗六二號,111/02/15,"3,514,239.000","2,655.440",屏東縣,里港鄉,瀰力肚段,25-4
110,66,中鋼光能股份有限公司,中鋼光能股份有限公司太陽光電發電業(屋頂型),111/01/19,"2,448,473.580","7,743.840",台中市,龍井區,福麗段,876
110,66,中鋼光能股份有限公司,中鋼光能股份有限公司太陽光電發電業(屋頂型),111/01/19,"2,448,473.580","7,743.840",台中市,龍井區,福麗段,876-1
110,66,中鋼光能股份有限公司,中鋼光能股份有限公司太陽光電發電業(屋頂型),111/01/19,"2,448,473.580","7,743.840",台中市,龍井區,福麗段,877
110,66,中鋼光能股份有限公司,中鋼光能股份有限公司太陽光電發電業(屋頂型),111/01/19,"2,448,473.580","7,743.840",台中市,龍井區,福麗段,878
110,66,中鋼光能股份有限公司,中鋼光能股份有限公司太陽光電發電業(屋頂型),111/01/19,"2,448,473.580","7,743.840",台中市,龍井區,福麗段,878-1
110,66,中鋼光能股份有限公司,中鋼光能股份有限公司太陽光電發電業(屋頂型),111/01/19,"2,448,473.580","7,743.840",台中市,龍井區,福麗段,878-9
110,66,中鋼光能股份有限公司,中鋼光能股份有限公司太陽光電發電業(屋頂型),111/01/19,"2,448,473.580","7,743.840",台中市,龍井區,福麗段,878-11
110,66,中鋼光能股份有限公司,中鋼光能股份有限公司太陽光電發電業(屋頂型),111/01/19,"2,448,473.580","7,743.840",台中市,龍井區,福麗段,879
110,66,中鋼光能股份有限公司,中鋼光能股份有限公司太陽光電發電業(屋頂型),111/01/19,"2,448,473.580","7,743.840",台中市,龍井區,福麗段,879-1
110,66,中鋼光能股份有限公司,中鋼光能股份有限公司太陽光電發電業(屋頂型),111/01/19,"2,448,473.580","7,743.840",台中市,龍井區,福麗段,879-2
110,66,中鋼光能股份有限公司,中鋼光能股份有限公司太陽光電發電業(屋頂型),111/01/19,"2,448,473.580","7,743.840",台中市,龍井區,福麗段,880-1
110,66,中鋼光能股份有限公司,中鋼光能股份有限公司太陽光電發電業(屋頂型),111/01/19,"2,448,473.580","7,743.840",台中市,龍井區,福麗段,880-2
110,66,中鋼光能股份有限公司,中鋼光能股份有限公司太陽光電發電業(屋頂型),111/01/19,"2,448,473.580","7,743.840",台中市,龍井區,福麗段,884
110,66,中鋼光能股份有限公司,中鋼光能股份有限公司太陽光電發電業(屋頂型),111/01/19,"2,448,473.580","7,743.840",台中市,龍井區,福麗段,884-1
110,67,永唐有限公司,永唐台水湖山淨水廠太陽光電發電廠,111/02/22,"222,795.950","4,180.365",雲林縣,斗六市,梅林西段,166-2
110,67,永唐有限公司,永唐台水湖山淨水廠太陽光電發電廠,111/02/22,"222,795.950","4,180.365",雲林縣,斗六市,梅林西段,167-1
110,67,永唐有限公司,永唐台水湖山淨水廠太陽光電發電廠,111/02/22,"222,795.950","4,180.365",雲林縣,斗六市,梅林西段,200-6
110,67,永唐有限公司,永唐台水湖山淨水廠太陽光電發電廠,111/02/22,"222,795.950","4,180.365",雲林縣,斗六市,梅林西段,201-2
110,67,永唐有限公司,永唐台水湖山淨水廠太陽光電發電廠,111/02/22,"222,795.950","4,180.365",雲林縣,斗六市,梅林西段,343-3
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,322-2
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,370
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,371-1
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,372
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,374
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,375
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,378
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,379
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,383
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,384
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,385
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,386
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,387
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,388
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,392
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,393
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,394
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,396
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,397-1
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,402-1
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,403
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,404
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,406
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,408
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,409
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,410-1
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,425-1
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,427-1
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,428-1
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,429-1
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,431-1
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,432-1
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,440-1
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,441-1
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,442
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,443
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,450
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,451
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,452
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,453
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,454
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,455
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,456-1
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,459
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,460
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,461
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,462
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,469
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,478
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,481-1
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,556-3
110,68,永唐有限公司,永唐雲林給水廠前處理場電廠,111/03/08,"114,396.100","4,395.300",雲林縣,林內鄉,頂庄段,642-1
110,69,得禾二能源有限公司,南科聯亞二廠太陽光電發電廠,111/03/21,"45,562.720",417.860,台南市,善化區,善科段,12
110,70,成勁電力股,成勁四期空軍,110/12/30,"425,331.350","5,455.560",台南市,仁德區,和愛段,593
110,70,成勁電力股,成勁四期空軍,110/12/30,"425,331.350","5,455.560",台南市,仁德區,和愛段,614
110,70,成勁電力股,成勁四期空軍,110/12/30,"425,331.350","5,455.560",台南市,仁德區,和愛段,626
110,70,成勁電力股,成勁四期空軍,110/12/30,"425,331.350","5,455.560",台南市,仁德區,和愛段,1206
110,70,成勁電力股,成勁四期空軍,110/12/30,"425,331.350","5,455.560",台南市,仁德區,和愛段,619
110,70,成勁電力股,成勁四期空軍,110/12/30,"425,331.350","5,455.560",台南市,仁德區,和愛段,620
110,70,成勁電力股,成勁四期空軍,110/12/30,"425,331.350","5,455.560",台南市,仁德區,和愛段,621
110,70,成勁電力股,成勁四期空軍,110/12/30,"425,331.350","5,455.560",台南市,仁德區,和愛段,622
110,70,成勁電力股,成勁四期空軍,110/12/30,"425,331.350","5,455.560",台南市,仁德區,和愛段,627
110,70,成勁電力股,成勁四期空軍,110/12/30,"425,331.350","5,455.560",台南市,仁德區,和愛段,631
110,70,成勁電力股,成勁四期空軍,110/12/30,"425,331.350","5,455.560",台南市,仁德區,和愛段,632
110,70,成勁電力股,成勁四期空軍,110/12/30,"425,331.350","5,455.560",台南市,仁德區,和愛段,618
110,70,成勁電力股,成勁四期空軍,110/12/30,"425,331.350","5,455.560",台南市,仁德區,和愛段,616
110,70,成勁電力股,成勁四期空軍,110/12/30,"425,331.350","5,455.560",台南市,仁德區,和愛段,623
110,72,南旭電力股份有限公司,臺南市七股區下山子寮段上排太陽光電發電系統工程(第一期),111/07/22,"800,155.000","56,858.760",台南市,七股區,下山子寮段,66
110,72,南旭電力股份有限公司,臺南市七股區下山子寮段上排太陽光電發電系統工程(第一期),111/07/22,"800,155.000","56,858.760",台南市,七股區,下山子寮段,66-24
110,72,南旭電力股份有限公司,臺南市七股區下山子寮段上排太陽光電發電系統工程(第一期),111/07/22,"800,155.000","56,858.760",台南市,七股區,下山子寮段,67-2
110,72,南旭電力股份有限公司,臺南市七股區下山子寮段上排太陽光電發電系統工程(第一期),111/07/22,"800,155.000","56,858.760",台南市,七股區,下山子寮段,68-6
110,72,南旭電力股份有限公司,臺南市七股區下山子寮段上排太陽光電發電系統工程(第一期),111/07/22,"800,155.000","56,858.760",台南市,七股區,下山子寮段,69
110,72,南旭電力股份有限公司,臺南市七股區下山子寮段上排太陽光電發電系統工程(第一期),111/07/22,"800,155.000","56,858.760",台南市,七股區,下山子寮段,70
110,72,南旭電力股份有限公司,臺南市七股區下山子寮段上排太陽光電發電系統工程(第一期),111/07/22,"800,155.000","56,858.760",台南市,七股區,下山子寮段,70-6
110,72,南旭電力股份有限公司,臺南市七股區下山子寮段上排太陽光電發電系統工程(第一期),111/07/22,"800,155.000","56,858.760",台南市,七股區,下山子寮段,70-11
110,72,南旭電力股份有限公司,臺南市七股區下山子寮段上排太陽光電發電系統工程(第一期),111/07/22,"800,155.000","56,858.760",台南市,七股區,下山子寮段,70-12
110,72,南旭電力股份有限公司,臺南市七股區下山子寮段上排太陽光電發電系統工程(第一期),111/07/22,"800,155.000","56,858.760",台南市,七股區,下山子寮段,70-13
110,72,南旭電力股份有限公司,臺南市七股區下山子寮段上排太陽光電發電系統工程(第一期),111/07/22,"800,155.000","56,858.760",台南市,七股區,下山子寮段,72
110,72,南旭電力股份有限公司,臺南市七股區下山子寮段上排太陽光電發電系統工程(第一期),111/07/22,"800,155.000","56,858.760",台南市,七股區,下山子寮段,73-1
110,72,南旭電力股份有限公司,臺南市七股區下山子寮段上排太陽光電發電系統工程(第一期),111/07/22,"800,155.000","56,858.760",台南市,七股區,下山子寮段,73-5
110,72,南旭電力股份有限公司,臺南市七股區下山子寮段上排太陽光電發電系統工程(第一期),111/07/22,"800,155.000","56,858.760",台南市,七股區,下山子寮段,73-6
110,72,南旭電力股份有限公司,臺南市七股區下山子寮段上排太陽光電發電系統工程(第一期),111/07/22,"800,155.000","56,858.760",台南市,七股區,下山子寮段,73-7
110,72,南旭電力股份有限公司,臺南市七股區下山子寮段上排太陽光電發電系統工程(第一期),111/07/22,"800,155.000","56,858.760",台南市,七股區,下山子寮段,73-8
110,72,南旭電力股份有限公司,臺南市七股區下山子寮段上排太陽光電發電系統工程(第一期),111/07/22,"800,155.000","56,858.760",台南市,七股區,下山子寮段,73-9
110,72,南旭電力股份有限公司,臺南市七股區下山子寮段上排太陽光電發電系統工程(第一期),111/07/22,"800,155.000","56,858.760",台南市,七股區,下山子寮段,73-10
110,72,南旭電力股份有限公司,臺南市七股區下山子寮段上排太陽光電發電系統工程(第一期),111/07/22,"800,155.000","56,858.760",台南市,七股區,下山子寮段,73-11
110,72,南旭電力股份有限公司,臺南市七股區下山子寮段上排太陽光電發電系統工程(第一期),111/07/22,"800,155.000","56,858.760",台南市,七股區,下山子寮段,73-12
110,72,南旭電力股份有限公司,臺南市七股區下山子寮段上排太陽光電發電系統工程(第一期),111/07/22,"800,155.000","56,858.760",台南市,七股區,下山子寮段,73-13
110,72,南旭電力股份有限公司,臺南市七股區下山子寮段上排太陽光電發電系統工程(第一期),111/07/22,"800,155.000","56,858.760",台南市,七股區,下山子寮段,73-14
110,72,南旭電力股份有限公司,臺南市七股區下山子寮段上排太陽光電發電系統工程(第一期),111/07/22,"800,155.000","56,858.760",台南市,七股區,下山子寮段,73-15
110,73,新日泰電力,臺南市七股區,111/07/21,"637,112.000","45,322.200",台南市,七股區,下山子寮段,360-7
110,73,新日泰電力,臺南市七股區,111/07/21,"637,112.000","45,322.200",台南市,七股區,下山子寮段,362
110,73,新日泰電力,臺南市七股區,111/07/21,"637,112.000","45,322.200",台南市,七股區,下山子寮段,362-10
110,73,新日泰電力,臺南市七股區,111/07/21,"637,112.000","45,322.200",台南市,七股區,下山子寮段,362-11
110,73,新日泰電力,臺南市七股區,111/07/21,"637,112.000","45,322.200",台南市,七股區,下山子寮段,362-19
110,73,新日泰電力,臺南市七股區,111/07/21,"637,112.000","45,322.200",台南市,七股區,下山子寮段,365-11
110,73,新日泰電力,臺南市七股區,111/07/21,"637,112.000","45,322.200",台南市,七股區,下山子寮段,365-13
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,595
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,596
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,657
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,658
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,492
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,493
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,494-1
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,496
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,497
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,497-1
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,497-2
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,500
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,501
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,502
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,664
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,665
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,108
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,113
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,115
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,111
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,477
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,479
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,479-1
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,480
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,481
110,74,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-1,110/02/07,"47,767.310","3,370.410",屏東縣,林邊鄉,富田段,482
110,75,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-2,111/04/06,"163,419.170","14,084.280",屏東縣,林邊鄉,富田段,27-4
110,75,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-2,111/04/06,"163,419.170","14,084.280",屏東縣,林邊鄉,富田段,20
110,75,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-2,111/04/06,"163,419.170","14,084.280",屏東縣,林邊鄉,富田段,24
110,75,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-2,111/04/06,"163,419.170","14,084.280",屏東縣,林邊鄉,富田段,26
110,75,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-2,111/04/06,"163,419.170","14,084.280",屏東縣,林邊鄉,富田段,26-1
110,75,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-2,111/04/06,"163,419.170","14,084.280",屏東縣,林邊鄉,富田段,26-2
110,75,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-2,111/04/06,"163,419.170","14,084.280",屏東縣,林邊鄉,富田段,26-3
110,75,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-2,111/04/06,"163,419.170","14,084.280",屏東縣,林邊鄉,富田段,30
110,75,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-2,111/04/06,"163,419.170","14,084.280",屏東縣,林邊鄉,富田段,31
110,75,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-2,111/04/06,"163,419.170","14,084.280",屏東縣,林邊鄉,富田段,32
110,75,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-2,111/04/06,"163,419.170","14,084.280",屏東縣,林邊鄉,富田段,32-1
110,75,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-2,111/04/06,"163,419.170","14,084.280",屏東縣,林邊鄉,富田段,32-2
110,75,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-2,111/04/06,"163,419.170","14,084.280",屏東縣,林邊鄉,富田段,34
110,75,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-2,111/04/06,"163,419.170","14,084.280",屏東縣,林邊鄉,富田段,34-1
110,75,城市發展電業股份有限公司,屏東林邊鎮安太陽光電發電廠(第四期)-2,111/04/06,"163,419.170","14,084.280",屏東縣,林邊鄉,富田段,36
